Disease,Resolution,Direction,CellType,Real_Score,P_Value,FDR_Adjusted_P
autism,500,Positive,pvalb_sig,-0.0672309846103155,1.0,1.0
autism,500,Positive,pvalb_expr,-0.0672309846103155,1.0,1.0
autism,500,Positive,sst_expr,-0.0126829934863426,1.0,1.0
autism,500,Positive,sst_sig,-0.0126816987618588,1.0,1.0
autism,600,Negative,endothelial_sig,0.0077161146641439,0.0,0.0
autism,600,Negative,l4_it_sig,0.0227893874798526,0.0,0.0
autism,600,Negative,l6_ct_sig,0.0149721074791464,0.0,0.0
autism,600,Negative,oligo_sig,0.0304253311367928,0.0,0.0
autism,600,Negative,pvalb_expr,0.0677751716177925,0.0,0.0
autism,600,Negative,pvalb_sig,0.0677751716177925,0.0,0.0
autism,600,Negative,sst_expr,0.0303443646058155,0.0,0.0
autism,600,Negative,sst_sig,0.0303443646058155,0.0,0.0
autism,600,Negative,lamp5_sig,0.0136792516101083,0.001,0.0037995735607675
autism,600,Negative,l6_it_sig,0.0129986848823723,0.002,0.0073788819875776
autism,600,Negative,vip_sig,0.0076646270165096,0.005,0.0175566502463054
autism,600,Negative,microglia_sig,0.0225865548779568,0.045,0.1292344883158742
autism,600,Negative,l5_it_sig,0.0025928692775269,0.077,0.2066475903614457
autism,600,Negative,opc_sig,0.0023231570196115,0.18,0.4190202482037883
autism,600,Negative,astro_sig,0.0016184241618374,0.216,0.4853871374527112
autism,600,Negative,pericyte_sig,0.0011106264449747,0.361,0.7046024096385541
autism,600,Negative,gad_sig,-0.0023759088514012,0.84,1.0
autism,600,Negative,l2_3_it_sig,-0.0028779734816275,0.871,1.0
autism,600,Positive,l4_it_sig,0.016625789007156,0.001,0.0037995735607675
autism,600,Positive,vip_sig,0.0033424290705419,0.088,0.2304423218221895
autism,600,Positive,l6_it_sig,0.0039888278324084,0.21,0.4751999999999999
autism,600,Positive,microglia_sig,0.014536438238036,0.259,0.5501048867699643
autism,600,Positive,oligo_sig,0.0001682798509629,0.351,0.6899966905681191
autism,600,Positive,l6_ct_sig,0.001072587455427,0.355,0.6963236103467254
autism,600,Positive,pericyte_sig,0.0058632945689221,0.654,1.0
autism,600,Positive,endothelial_sig,-0.0032783725196577,0.94,1.0
autism,600,Positive,l2_3_it_sig,-0.0088357866643197,0.984,1.0
autism,600,Positive,gad_sig,-0.0067696268998936,0.985,1.0
autism,600,Positive,lamp5_sig,-0.0105743811869778,0.993,1.0
autism,600,Positive,l5_it_sig,-0.0044841767305863,0.996,1.0
autism,600,Positive,astro_sig,-0.0099593892474834,0.996,1.0
autism,600,Positive,opc_sig,-0.0043461913894009,0.998,1.0
autism,600,Positive,pvalb_sig,-0.0401941869297477,1.0,1.0
autism,600,Positive,pvalb_expr,-0.0401941869297477,1.0,1.0
autism,600,Positive,sst_expr,-0.0170229388416515,1.0,1.0
autism,600,Positive,sst_sig,-0.0170229388416515,1.0,1.0
autism,700,Negative,endothelial_sig,0.0091611100458171,0.0,0.0
autism,700,Negative,l4_it_sig,0.0278897356383461,0.0,0.0
autism,700,Negative,pvalb_sig,0.0604140564622649,0.0,0.0
autism,700,Negative,sst_expr,0.028824108569147,0.0,0.0
autism,700,Negative,pvalb_expr,0.0604140564622649,0.0,0.0
autism,700,Negative,oligo_sig,0.0198576842743066,0.0,0.0
autism,700,Negative,microglia_sig,0.0305778075878102,0.0,0.0
autism,700,Negative,lamp5_sig,0.0167232706339622,0.0,0.0
autism,700,Negative,sst_sig,0.028824108569147,0.0,0.0
autism,700,Negative,l6_ct_sig,0.0109815304090957,0.002,0.0073788819875776
autism,700,Negative,opc_sig,0.0038219990237927,0.003,0.0108769074262461
autism,700,Negative,vip_sig,0.0062006171917287,0.013,0.0422737226277372
autism,700,Negative,l2_3_it_sig,0.0032103683875524,0.036,0.1063880597014925
autism,700,Negative,l6_it_sig,0.0045268297523876,0.115,0.2896537102473498
autism,700,Negative,pericyte_sig,0.0018886150138001,0.122,0.3044873949579831
autism,700,Negative,astro_sig,0.0015405059693233,0.202,0.4606065259117083
autism,700,Negative,l5_it_sig,-0.0013343428695337,0.618,1.0
autism,700,Negative,gad_sig,-0.0021312189700416,0.935,1.0
autism,700,Positive,l6_it_sig,0.0167407630384325,0.0,0.0
autism,700,Positive,vip_sig,0.0041617460827396,0.041,0.1185109489051094
autism,700,Positive,l4_it_sig,0.0077755824380151,0.058,0.1627653543307086
autism,700,Positive,microglia_sig,0.0144522292217344,0.114,0.2875414012738854
autism,700,Positive,endothelial_sig,0.002508235328492,0.529,0.9260098231827112
autism,700,Positive,l6_ct_sig,-0.0025563120454715,0.755,1.0
autism,700,Positive,pericyte_sig,0.0023806032187302,0.829,1.0
autism,700,Positive,oligo_sig,-0.0042046463440369,0.84,1.0
autism,700,Positive,l2_3_it_sig,-0.0059260550765696,0.942,1.0
autism,700,Positive,gad_sig,-0.0032438833047749,0.943,1.0
autism,700,Positive,l5_it_sig,0.0051731765630005,0.967,1.0
autism,700,Positive,astro_sig,-0.0075742778383707,0.994,1.0
autism,700,Positive,lamp5_sig,-0.0106119084704723,0.994,1.0
autism,700,Positive,sst_expr,-0.010688968003089,0.999,1.0
autism,700,Positive,sst_sig,-0.010688968003089,0.999,1.0
autism,700,Positive,opc_sig,-0.0061007648201491,1.0,1.0
autism,700,Positive,pvalb_sig,-0.0324157486522681,1.0,1.0
autism,700,Positive,pvalb_expr,-0.0324157486522681,1.0,1.0
autism,800,Negative,endothelial_sig,0.0101826368905433,0.0,0.0
autism,800,Negative,l4_it_sig,0.0321164053446283,0.0,0.0
autism,800,Negative,l6_ct_sig,0.0098362048637976,0.0,0.0
autism,800,Negative,oligo_sig,0.0210751308981193,0.0,0.0
autism,800,Negative,pvalb_expr,0.0549512707961942,0.0,0.0
autism,800,Negative,pvalb_sig,0.0549512707961942,0.0,0.0
autism,800,Negative,sst_expr,0.0183365558506007,0.0,0.0
autism,800,Negative,sst_sig,0.0183365558506007,0.0,0.0
autism,800,Negative,vip_sig,0.0083726144713069,0.0,0.0
autism,800,Negative,opc_sig,0.0033154823881539,0.003,0.0108769074262461
autism,800,Negative,microglia_sig,0.0217733447286384,0.005,0.0175566502463054
autism,800,Negative,lamp5_sig,0.0077034417515654,0.042,0.1210088924818108
autism,800,Negative,l2_3_it_sig,0.0042551390943616,0.054,0.152259493670886
autism,800,Negative,l6_it_sig,0.0096162408910299,0.069,0.189457627118644
autism,800,Negative,l5_it_sig,0.0022078100744164,0.133,0.3266795313576843
autism,800,Negative,astro_sig,0.0011285072994294,0.153,0.3662135661517797
autism,800,Negative,pericyte_sig,0.0017518300641772,0.234,0.5129003690036901
autism,800,Negative,gad_sig,0.0001008388920812,0.366,0.7104705882352941
autism,800,Positive,l6_it_sig,0.0124994811613875,0.0,0.0
autism,800,Positive,l4_it_sig,0.0078554993805011,0.013,0.0422737226277372
autism,800,Positive,pericyte_sig,0.0106453760902471,0.041,0.1185109489051094
autism,800,Positive,microglia_sig,0.0138080090142381,0.141,0.3432540983606557
autism,800,Positive,l2_3_it_sig,0.0013868593612261,0.246,0.531038158691702
autism,800,Positive,l6_ct_sig,-0.0010801410616309,0.624,1.0
autism,800,Positive,astro_sig,-0.0020494849420964,0.705,1.0
autism,800,Positive,gad_sig,-0.0031460064128516,0.853,1.0
autism,800,Positive,oligo_sig,-0.0055270581051157,0.93,1.0
autism,800,Positive,endothelial_sig,-0.0008638376403265,0.939,1.0
autism,800,Positive,vip_sig,-0.0080937537032906,0.972,1.0
autism,800,Positive,l5_it_sig,-0.0005441323856756,0.979,1.0
autism,800,Positive,lamp5_sig,-0.0127941385915825,0.999,1.0
autism,800,Positive,opc_sig,-0.0056723730229316,1.0,1.0
autism,800,Positive,pvalb_sig,-0.0253699222077042,1.0,1.0
autism,800,Positive,pvalb_expr,-0.0253699222077042,1.0,1.0
autism,800,Positive,sst_expr,-0.0132086476860094,1.0,1.0
autism,800,Positive,sst_sig,-0.0132086476860094,1.0,1.0
autism,900,Negative,endothelial_sig,0.0089062172699832,0.0,0.0
autism,900,Negative,l4_it_sig,0.0295777678988609,0.0,0.0
autism,900,Negative,l6_ct_sig,0.0087104743443739,0.0,0.0
autism,900,Negative,pvalb_expr,0.045826788622671,0.0,0.0
autism,900,Negative,opc_sig,0.0042115515605421,0.0,0.0
autism,900,Negative,oligo_sig,0.0177840469516291,0.0,0.0
autism,900,Negative,microglia_sig,0.0264526119810123,0.0,0.0
autism,900,Negative,lamp5_sig,0.0125049982344731,0.0,0.0
autism,900,Negative,sst_expr,0.0293107192714542,0.0,0.0
autism,900,Negative,pvalb_sig,0.045826788622671,0.0,0.0
autism,900,Negative,vip_sig,0.0085510676012222,0.0,0.0
autism,900,Negative,sst_sig,0.0293107192714542,0.0,0.0
autism,900,Negative,astro_sig,0.0031250102913629,0.01,0.0333707865168539
autism,900,Negative,pericyte_sig,0.0020915493230611,0.213,0.4810722433460076
autism,900,Negative,l6_it_sig,0.0093046912544872,0.214,0.4815
autism,900,Negative,l2_3_it_sig,0.0034680579770023,0.225,0.500561797752809
autism,900,Negative,l5_it_sig,-0.0007912921318883,0.527,0.92341592920354
autism,900,Negative,gad_sig,-0.0029350910179794,0.953,1.0
autism,900,Positive,l6_it_sig,0.014611851239575,0.0,0.0
autism,900,Positive,l4_it_sig,0.0132714998973439,0.0,0.0
autism,900,Positive,microglia_sig,0.0122704133917708,0.039,0.1140246103363412
autism,900,Positive,l2_3_it_sig,0.0042575463303092,0.045,0.1292344883158742
autism,900,Positive,pericyte_sig,0.004414626080955,0.336,0.666761692650334
autism,900,Positive,l5_it_sig,0.0021251293551556,0.766,1.0
autism,900,Positive,gad_sig,-0.0026475112724157,0.845,1.0
autism,900,Positive,sst_expr,0.001156343785139,0.878,1.0
autism,900,Positive,sst_sig,0.001156343785139,0.878,1.0
autism,900,Positive,lamp5_sig,-0.0036488356293539,0.906,1.0
autism,900,Positive,endothelial_sig,-0.0027119194135716,0.975,1.0
autism,900,Positive,oligo_sig,-0.0058826606677252,0.978,1.0
autism,900,Positive,vip_sig,-0.0092226873808897,0.993,1.0
autism,900,Positive,l6_ct_sig,-0.0079389139022476,0.996,1.0
autism,900,Positive,astro_sig,-0.0055969323291835,0.998,1.0
autism,900,Positive,opc_sig,-0.0034699532934013,0.998,1.0
autism,900,Positive,pvalb_sig,-0.0268860277830895,1.0,1.0
autism,900,Positive,pvalb_expr,-0.0268860277830895,1.0,1.0
autism,1000,Negative,endothelial_sig,0.0082234805561236,0.0,0.0
autism,1000,Negative,l6_it_sig,0.011430866240629,0.0,0.0
autism,1000,Negative,l6_ct_sig,0.0119804127489539,0.0,0.0
autism,1000,Negative,l4_it_sig,0.0266102211886482,0.0,0.0
autism,1000,Negative,pvalb_expr,0.0395681458162577,0.0,0.0
autism,1000,Negative,pvalb_sig,0.0395681458162577,0.0,0.0
autism,1000,Negative,oligo_sig,0.0192017388520709,0.0,0.0
autism,1000,Negative,microglia_sig,0.0250422232697835,0.0,0.0
autism,1000,Negative,sst_expr,0.0243111822887148,0.0,0.0
autism,1000,Negative,sst_sig,0.0243111822887148,0.0,0.0
autism,1000,Negative,vip_sig,0.0062880326243412,0.0,0.0
autism,1000,Negative,l2_3_it_sig,0.0044327401063944,0.025,0.0765463917525773
autism,1000,Negative,pericyte_sig,0.0028548365099338,0.031,0.0927657430730478
autism,1000,Negative,opc_sig,0.0022630751168461,0.065,0.1805611847233047
autism,1000,Negative,l5_it_sig,0.0015921989420601,0.081,0.215596713965646
autism,1000,Negative,astro_sig,0.0017279582073629,0.131,0.3226565307532826
autism,1000,Negative,gad_sig,0.0004298826657971,0.274,0.5734210217263652
autism,1000,Negative,lamp5_sig,0.0018322470736412,0.301,0.6119589275527667
autism,1000,Positive,l6_it_sig,0.0071484727269451,0.0,0.0
autism,1000,Positive,l4_it_sig,0.0077941240385443,0.002,0.0073788819875776
autism,1000,Positive,l6_ct_sig,0.0037030275812378,0.036,0.1063880597014925
autism,1000,Positive,microglia_sig,0.0076782658568453,0.067,0.1848204334365325
autism,1000,Positive,l2_3_it_sig,0.0028522897082093,0.084,0.2224190193164933
autism,1000,Positive,endothelial_sig,0.0019851629332113,0.389,0.743774678111588
autism,1000,Positive,vip_sig,-0.0007995284265926,0.46,0.8351706571574122
autism,1000,Positive,astro_sig,-0.0005012037798487,0.481,0.8649263370332997
autism,1000,Positive,oligo_sig,-0.0019495810287345,0.71,1.0
autism,1000,Positive,pericyte_sig,0.0026004558424133,0.868,1.0
autism,1000,Positive,gad_sig,-0.0028895834788231,0.904,1.0
autism,1000,Positive,l5_it_sig,0.0022620134216577,0.984,1.0
autism,1000,Positive,lamp5_sig,-0.0081904408787254,0.997,1.0
autism,1000,Positive,opc_sig,-0.0045581709507835,1.0,1.0
autism,1000,Positive,pvalb_sig,-0.0232300872900215,1.0,1.0
autism,1000,Positive,pvalb_expr,-0.0232300872900215,1.0,1.0
autism,1000,Positive,sst_expr,-0.0128097708964903,1.0,1.0
autism,1000,Positive,sst_sig,-0.0128097708964903,1.0,1.0
bipolar,100,Negative,l6_it_sig,0.0246495322468854,0.0,0.0
bipolar,100,Negative,l4_it_sig,0.0832113611296488,0.0,0.0
bipolar,100,Negative,opc_sig,0.017144415588193,0.0,0.0
bipolar,100,Negative,sst_expr,0.1011003638727103,0.0,0.0
bipolar,100,Negative,pvalb_expr,0.0833691877609181,0.0,0.0
bipolar,100,Negative,pvalb_sig,0.0833691877609181,0.0,0.0
bipolar,100,Negative,lamp5_sig,0.0389079751235736,0.0,0.0
bipolar,100,Negative,sst_sig,0.1011003638727103,0.0,0.0
bipolar,100,Negative,l2_3_it_sig,0.0313515001445167,0.001,0.0037995735607675
bipolar,100,Negative,astro_sig,0.0122021617017014,0.001,0.0037995735607675
bipolar,100,Negative,microglia_sig,0.0229246875309696,0.014,0.0451139240506329
bipolar,100,Negative,oligo_sig,0.010114829326511,0.028,0.0844263959390863
bipolar,100,Negative,l6_ct_sig,0.0080159939848285,0.049,0.1397088
bipolar,100,Negative,gad_sig,0.0022640429430285,0.176,0.4113206557377049
bipolar,100,Negative,endothelial_sig,0.009191116946509,0.255,0.5432277346084877
bipolar,100,Negative,l5_it_sig,-0.0010497696794825,0.388,0.7422608695652174
bipolar,100,Negative,vip_sig,-0.0028641062855993,0.61,1.0
bipolar,100,Negative,pericyte_sig,-0.0038960996547715,0.673,1.0
bipolar,100,Positive,gad_sig,0.007616172495475,0.007,0.0240578592092574
bipolar,100,Positive,l5_it_sig,0.0098278652525602,0.027,0.0818265306122449
bipolar,100,Positive,endothelial_sig,-0.003066261700004,0.695,1.0
bipolar,100,Positive,pericyte_sig,0.0167681342164525,0.811,1.0
bipolar,100,Positive,l6_it_sig,-0.0061876558696762,0.833,1.0
bipolar,100,Positive,vip_sig,-0.0142657624043757,0.965,1.0
bipolar,100,Positive,astro_sig,-0.0031476798065561,0.987,1.0
bipolar,100,Positive,oligo_sig,-0.0114241424487737,0.996,1.0
bipolar,100,Positive,sst_expr,0.083699786587305,0.998,1.0
bipolar,100,Positive,l4_it_sig,0.0234878782526844,0.998,1.0
bipolar,100,Positive,sst_sig,0.083699786587305,0.998,1.0
bipolar,100,Positive,microglia_sig,0.0874884703104921,0.999,1.0
bipolar,100,Positive,opc_sig,-0.0052000861738893,1.0,1.0
bipolar,100,Positive,lamp5_sig,-0.0415734933019572,1.0,1.0
bipolar,100,Positive,l6_ct_sig,-0.0144902886910087,1.0,1.0
bipolar,100,Positive,l2_3_it_sig,-0.0181702100939322,1.0,1.0
bipolar,100,Positive,pvalb_sig,0.1372883319592886,1.0,1.0
bipolar,100,Positive,pvalb_expr,0.1372883319592886,1.0,1.0
bipolar,300,Negative,l2_3_it_sig,0.0302715302163259,0.0,0.0
bipolar,300,Negative,l4_it_sig,0.0885822379707695,0.0,0.0
bipolar,300,Negative,l6_ct_sig,0.0196420258268234,0.0,0.0
bipolar,300,Negative,pvalb_expr,0.0883348874138781,0.0,0.0
bipolar,300,Negative,opc_sig,0.015076559365582,0.0,0.0
bipolar,300,Negative,oligo_sig,0.0512307028245652,0.0,0.0
bipolar,300,Negative,microglia_sig,0.0291764850344873,0.0,0.0
bipolar,300,Negative,lamp5_sig,0.061325260510905,0.0,0.0
bipolar,300,Negative,sst_expr,0.1067879808283236,0.0,0.0
bipolar,300,Negative,pvalb_sig,0.0883348874138781,0.0,0.0
bipolar,300,Negative,vip_sig,0.050430616858284,0.0,0.0
bipolar,300,Negative,sst_sig,0.1067879808283236,0.0,0.0
bipolar,300,Negative,astro_sig,0.0104442120241894,0.001,0.0037995735607675
bipolar,300,Negative,gad_sig,0.0135956578387147,0.012,0.0392727272727272
bipolar,300,Negative,l6_it_sig,0.0177243140653309,0.017,0.0539519145146927
bipolar,300,Negative,endothelial_sig,0.007204361702271,0.113,0.2856255319148936
bipolar,300,Negative,l5_it_sig,0.0028196750612054,0.178,0.414635294117647
bipolar,300,Negative,pericyte_sig,-0.0085198788949305,0.942,1.0
bipolar,300,Positive,l5_it_sig,0.0053054214021495,0.227,0.5028141702921068
bipolar,300,Positive,pericyte_sig,0.0265111322320535,0.261,0.5530344827586207
bipolar,300,Positive,astro_sig,0.0043005044125098,0.737,1.0
bipolar,300,Positive,l6_it_sig,-0.0142758154345692,0.86,1.0
bipolar,300,Positive,endothelial_sig,-0.0080654258899355,0.875,1.0
bipolar,300,Positive,l2_3_it_sig,-0.0126388908369422,0.979,1.0
bipolar,300,Positive,gad_sig,-0.0105154878340152,0.987,1.0
bipolar,300,Positive,l4_it_sig,-0.0113374807917192,1.0,1.0
bipolar,300,Positive,l6_ct_sig,-0.0367227896946563,1.0,1.0
bipolar,300,Positive,lamp5_sig,-0.0371758179439467,1.0,1.0
bipolar,300,Positive,oligo_sig,-0.0599085621972483,1.0,1.0
bipolar,300,Positive,microglia_sig,0.038478579679007,1.0,1.0
bipolar,300,Positive,opc_sig,-0.0025648247143199,1.0,1.0
bipolar,300,Positive,pvalb_expr,0.026945290359208,1.0,1.0
bipolar,300,Positive,pvalb_sig,0.026945290359208,1.0,1.0
bipolar,300,Positive,sst_expr,0.0429409813976114,1.0,1.0
bipolar,300,Positive,sst_sig,0.0429409813976114,1.0,1.0
bipolar,300,Positive,vip_sig,-0.0432971266967664,1.0,1.0
bipolar,400,Negative,l2_3_it_sig,0.0232212885949575,0.0,0.0
bipolar,400,Negative,l4_it_sig,0.0772231599121361,0.0,0.0
bipolar,400,Negative,pvalb_sig,0.0730408002477446,0.0,0.0
bipolar,400,Negative,pvalb_expr,0.0730408002477446,0.0,0.0
bipolar,400,Negative,opc_sig,0.0098971253908444,0.0,0.0
bipolar,400,Negative,oligo_sig,0.0459643765238621,0.0,0.0
bipolar,400,Negative,microglia_sig,0.0236318004399744,0.0,0.0
bipolar,400,Negative,lamp5_sig,0.0407909713456208,0.0,0.0
bipolar,400,Negative,sst_expr,0.0958261755435886,0.0,0.0
bipolar,400,Negative,sst_sig,0.0958261755435886,0.0,0.0
bipolar,400,Negative,l6_ct_sig,0.0202252194341394,0.001,0.0037995735607675
bipolar,400,Negative,l6_it_sig,0.0171028332586739,0.002,0.0073788819875776
bipolar,400,Negative,vip_sig,0.0204681581954089,0.003,0.0108769074262461
bipolar,400,Negative,l5_it_sig,0.0084740557284703,0.023,0.0709100346020761
bipolar,400,Negative,astro_sig,0.0020493126236926,0.176,0.4113206557377049
bipolar,400,Negative,endothelial_sig,0.0069725696648464,0.416,0.778689075630252
bipolar,400,Negative,gad_sig,-0.0026174833462572,0.643,1.0
bipolar,400,Negative,pericyte_sig,-0.0078455367213057,0.936,1.0
bipolar,400,Positive,gad_sig,0.0075645383648928,0.063,0.1752786885245901
bipolar,400,Positive,pericyte_sig,0.0303279639946594,0.549,0.9512085561497328
bipolar,400,Positive,l2_3_it_sig,-0.0071177635027385,0.879,1.0
bipolar,400,Positive,l6_it_sig,-0.0155812084956317,0.987,1.0
bipolar,400,Positive,endothelial_sig,-0.0138888777044315,0.989,1.0
bipolar,400,Positive,l5_it_sig,-0.0087917488612513,0.993,1.0
bipolar,400,Positive,l6_ct_sig,-0.0151136367112329,0.997,1.0
bipolar,400,Positive,astro_sig,-0.0166299169529312,1.0,1.0
bipolar,400,Positive,l4_it_sig,-0.000409149488273,1.0,1.0
bipolar,400,Positive,lamp5_sig,-0.0340389682898576,1.0,1.0
bipolar,400,Positive,oligo_sig,-0.0330129240537341,1.0,1.0
bipolar,400,Positive,microglia_sig,0.0156366690938033,1.0,1.0
bipolar,400,Positive,opc_sig,-0.009655932691159,1.0,1.0
bipolar,400,Positive,pvalb_expr,0.0175716623511532,1.0,1.0
bipolar,400,Positive,pvalb_sig,0.0175716623511532,1.0,1.0
bipolar,400,Positive,sst_expr,0.0083251299678287,1.0,1.0
bipolar,400,Positive,sst_sig,0.0083251299678287,1.0,1.0
bipolar,400,Positive,vip_sig,-0.0258052910927899,1.0,1.0
bipolar,500,Negative,l2_3_it_sig,0.0244611907642708,0.0,0.0
bipolar,500,Negative,l6_it_sig,0.0202136272829464,0.0,0.0
bipolar,500,Negative,l6_ct_sig,0.0156649677782722,0.0,0.0
bipolar,500,Negative,l4_it_sig,0.0593695492169145,0.0,0.0
bipolar,500,Negative,opc_sig,0.0082024766900466,0.0,0.0
bipolar,500,Negative,oligo_sig,0.0292700617553278,0.0,0.0
bipolar,500,Negative,microglia_sig,0.0460246659639888,0.0,0.0
bipolar,500,Negative,lamp5_sig,0.0467442115236812,0.0,0.0
bipolar,500,Negative,pvalb_expr,0.0949234660519359,0.0,0.0
bipolar,500,Negative,pvalb_sig,0.0949234660519359,0.0,0.0
bipolar,500,Negative,sst_expr,0.0749381378066229,0.0,0.0
bipolar,500,Negative,sst_sig,0.0749375209112003,0.0,0.0
bipolar,500,Negative,vip_sig,0.0264690958710594,0.0,0.0
bipolar,500,Negative,l5_it_sig,0.007261822709511,0.017,0.0539519145146927
bipolar,500,Negative,astro_sig,0.0050774465116489,0.023,0.0709100346020761
bipolar,500,Negative,endothelial_sig,0.0038414836485022,0.318,0.6410361990950226
bipolar,500,Negative,gad_sig,0.0004394920934096,0.356,0.6971340659340659
bipolar,500,Negative,pericyte_sig,-0.0005816015272657,0.398,0.7557123068726692
bipolar,500,Positive,pericyte_sig,0.03234317184962,0.007,0.0240578592092574
bipolar,500,Positive,gad_sig,0.0069844546814056,0.051,0.1448318725099601
